StopID;StopArea;SiteID;Name;Long;Lat;Zone;Type;;;GTFS ID;GTFS Name;GTFS Long;GTFS Lat;One
51477;51476;51477;Tönsbergsgatan;59.4067832589116;17.9339619352074;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466952;Tönsbergsgatan;59.406865332774;17.933879229851;1
51483;51482;51483;Jan Stenbecks torg;59.4029505110566;17.9492365704437;A1;BUSTERM;2011-06-30 17:45:23.603;2011-07-01 00:00:00.000;7411190;Kista Jan Stenbecks torg;59.402611270349;17.948563760148;1
51484;51480;51484;Grönlandsgången;59.4046398317638;17.9524429358276;A1;BUSTERM;2009-09-15 04:16:20.683;2009-09-16 00:00:00.000;7411189;Kista Grönlandsgången;59.404901319869;17.952371630754;1
51488;51487;51488;Mariehamnsgatan;59.4155983133247;17.9075255745695;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466953;Mariehamnsgatan;59.415477823624;17.908311083489;1
51490;51489;51490;Kvarnbackaskolan;59.4053437164536;17.9341358185171;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466954;Kvarnbackaskolan;59.405459376273;17.934196119447;1
51491;12530;51491;Hallonbergen;59.3752071816694;17.971328863142;A1;BUSTERM;2010-07-22 10:40:06.730;2010-08-23 00:00:00.000;7466621;Örsvängen;59.375134083456;17.971940288033;1
51492;51492;51495;Enbacksskolan;59.3890210801794;17.9068658923155;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466955;Enbacksskolan;59.389397356786;17.905797972687;1
51493;12327;51493;Spånga idrottsplats;59.3859825625777;17.9070827139596;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7450040;Spånga idrottsplats;59.385511001519;17.906807321709;1
51494;51494;51497;Sotingeplan;59.3918370916024;17.9042938387089;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466956;Sotingeplan;59.392199695412;17.904633351581;1
51495;51492;51495;Enbacksskolan;59.3897822147481;17.9047653486153;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466955;Enbacksskolan;59.389397356786;17.905797972687;1
51496;51496;51567;Tensta centrum;59.3938655716256;17.906021365614;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445508;Tensta centrum;59.394445442511;17.906251120423;1
51497;51494;51497;Sotingeplan;59.3925622006662;17.9049900517641;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466956;Sotingeplan;59.392199695412;17.904633351581;1
51498;51498;51501;Tensta allé;59.3956778585335;17.89997115283;A1;BUSTERM;2011-06-21 18:15:44.163;2011-08-22 00:00:00.000;7445507;Tensta allé;59.395698529287;17.899796570655;1
51499;51496;51567;Tensta centrum;59.3948761692379;17.9040415636054;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445508;Tensta centrum;59.394445442511;17.906251120423;1
51500;51500;51503;Dyvingegränd;59.3937907709785;17.8916504788218;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466957;Dyvingegränd;59.393905889221;17.891745790738;1
51501;51498;51501;Tensta allé;59.3957101324242;17.8996386165554;A1;BUSTERM;2011-06-21 18:15:44.163;2011-08-22 00:00:00.000;7445507;Tensta allé;59.395698529287;17.899796570655;1
51502;51502;51505;Hagstråket;59.3925104800261;17.8964660067624;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466958;Hagstråket;59.392254188066;17.896203963708;1
51503;51500;51503;Dyvingegränd;59.3940209114983;17.8918582842151;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466957;Dyvingegränd;59.393905889221;17.891745790738;1
51505;51502;51505;Hagstråket;59.3920067696127;17.8959596567801;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466958;Hagstråket;59.392254188066;17.896203963708;1
51506;51506;51509;Hidinge backe;59.3973413097716;17.8936646447853;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466959;Hidinge backe;59.397734792986;17.893759490963;1
51508;51508;51511;Hästa gård;59.4108720872378;17.8954133486152;A1;BUSTERM;2010-12-09 18:44:02.553;2010-12-12 00:00:00.000;7466960;Hästa gård;59.409918391909;17.894403652651;1
51509;51506;51509;Hidinge backe;59.398128179918;17.8938715223996;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466959;Hidinge backe;59.397734792986;17.893759490963;1
51510;51464;51519;Akalla;59.4157145731942;17.9136811674085;A1;BUSTERM;2010-06-18 10:36:54.257;2010-06-25 00:00:00.000;7421677;Akalla T-bana;59.414812857484;17.912797350571;1
51511;51508;51511;Hästa gård;59.4089645921368;17.8934112023331;A1;BUSTERM;2010-12-09 18:44:02.553;2010-12-12 00:00:00.000;7466960;Hästa gård;59.409918391909;17.894403652651;1
51513;51464;51519;Akalla;59.415762550626;17.9134903601017;A1;BUSTERM;2010-06-18 10:36:54.257;2010-06-25 00:00:00.000;7421677;Akalla T-bana;59.414812857484;17.912797350571;1
51515;51514;51515;Amorinavägen;59.4204359166957;17.9430647972407;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466961;Amorinavägen;59.420605681013;17.943110947335;1
51519;51464;51519;Akalla;59.4156266958838;17.9130062548536;A1;BUSTERM;2010-06-18 10:36:54.257;2010-06-25 00:00:00.000;7421677;Akalla T-bana;59.414812857484;17.912797350571;1
51520;50597;51520;Bagarbyvägen;59.4251611022249;17.9423934558877;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466695;Bagarbyvägen;59.424919718512;17.94287187249;1
51523;12138;51536;Spånga station;59.382242518936;17.9001105951073;A1;BUSTERM;2011-05-09 10:59:08.747;2011-06-24 00:00:00.000;7400764;Spånga station;59.38326940976;17.898783713667;1
51524;51524;51527;Risingeplan;59.3954376692165;17.9076504140129;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466963;Risingeplan;59.395735770747;17.908091645706;1
51526;51526;51529;Askebykroken;59.3914019653651;17.9284204045578;A1;BUSTERM;2010-03-11 18:29:27.037;2010-03-15 00:00:00.000;7466964;Askebykroken;59.391644276416;17.925108467777;1
51527;51524;51527;Risingeplan;59.396033772628;17.9085500668776;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466963;Risingeplan;59.395735770747;17.908091645706;1
51528;51528;51531;Rinkeby centrum;59.389120904371;17.9267814973853;A1;BUSTERM;2010-03-11 18:29:27.037;2010-03-15 00:00:00.000;7421679;Rinkeby T-bana;59.388163409678;17.928781437119;1
51529;51526;51529;Askebykroken;59.3906486430836;17.927809967863;A1;BUSTERM;2010-03-11 18:29:27.037;2010-03-15 00:00:00.000;7466964;Askebykroken;59.391644276416;17.925108467777;1
51530;51530;51533;Mjölbyplan;59.3869355216789;17.9247791386475;A1;BUSTERM;2010-03-11 18:29:27.037;2010-03-15 00:00:00.000;7466965;Mjölbyplan;59.386330752073;17.923861507927;1
51531;51528;51531;Rinkeby centrum;59.3884763605815;17.926107520619;A1;BUSTERM;2010-03-11 18:29:27.037;2010-03-15 00:00:00.000;7421679;Rinkeby T-bana;59.388163409678;17.928781437119;1
51532;51532;51535;Rinkebysvängen;59.3843021773607;17.9298950955519;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466966;Rinkebysvängen;59.384072481653;17.930760979345;1
51533;51530;51533;Mjölbyplan;59.3866782378649;17.9245870607303;A1;BUSTERM;2010-03-11 18:29:27.037;2010-03-15 00:00:00.000;7466965;Mjölbyplan;59.386330752073;17.923861507927;1
51534;51534;51537;Rinkeby allé;59.3850678670698;17.9358042482438;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445493;Rinkeby allé;59.385395655018;17.936071441373;1
51535;51532;51535;Rinkebysvängen;59.3838513629756;17.9316621708983;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466966;Rinkebysvängen;59.384072481653;17.930760979345;1
51536;12138;51536;Spånga station;59.3830461406479;17.8981537390846;A1;BUSTERM;2011-05-09 10:59:08.747;2011-06-24 00:00:00.000;7400764;Spånga station;59.38326940976;17.898783713667;1
51537;51534;51537;Rinkeby allé;59.385732023792;17.9363739623766;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445493;Rinkeby allé;59.385395655018;17.936071441373;1
51538;51538;51541;Råsta;59.3808693032323;17.9785888714016;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466967;Råsta;59.380715841706;17.978632061049;1
51540;50020;51543;Ulriksdals station;59.3801910439473;18.0003332329139;A1;BUSTERM;2011-06-15 15:06:40.877;2011-06-24 00:00:00.000;7400781;Ulriksdal station;59.380748858655;18.000263891322;1
51541;51538;51541;Råsta;59.380562272905;17.9786924232072;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466967;Råsta;59.380715841706;17.978632061049;1
51543;50020;51543;Ulriksdals station;59.3802289936113;18.0002124904946;A1;BUSTERM;2011-06-15 15:06:40.877;2011-06-24 00:00:00.000;7400781;Ulriksdal station;59.380748858655;18.000263891322;1
51548;51548;51548;Berglunda;59.3834991259756;18.0192568681909;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466971;Berglunda;59.383735826595;18.019061293538;1
51551;51550;51551;Väntorpsvägen;59.3812316653977;18.0226994507175;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466972;Väntorpsvägen;59.381047695948;18.022951648037;1
51559;51556;60302;Universitetet;59.3653955021197;18.0544572825934;A;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7421645;Universitetet T-bana;59.36556752848;18.054891083238;1
51561;12456;51561;Vinsta gård;59.3718091991529;17.8639622834294;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7450927;Vinsta gård;59.37167621011;17.863848872197;1
51563;51562;51563;Ryttmästarvägen;59.373923702741;17.8693689555123;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466973;Ryttmästarvägen;59.374064915986;17.869518505046;1
51565;51564;51565;Västergöksvägen;59.3775196174149;17.875904776845;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466974;Västergöksvägen (Vinstavägen);59.377494286673;17.87579785963;1
51567;51496;51567;Tensta centrum;59.3946141839047;17.9069303874034;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445508;Tensta centrum;59.394445442511;17.906251120423;1
51569;51568;51569;Ullvidevägen;59.3766620192616;17.8568657252505;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466975;Ullvidevägen;59.376369485589;17.856619517522;1
51572;51571;51572;Grantoppsgränd;59.3890288464668;17.8221428670852;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466976;Grantoppsgränd;59.389004289211;17.823144978742;1
51573;51436;51762;Byleden;59.3948579405197;17.8577538245806;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466938;Byleden;59.394731859933;17.857200627075;1
51575;51574;51575;Häggvägen;59.3968794080225;17.8605347039908;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466977;Häggvägen;59.397040787643;17.860544682938;1
51577;51576;51577;Barsbrovägen;59.3994149935772;17.86202645579;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466978;Barsbrovägen;59.399345352839;17.861881578688;1
51579;51578;51579;Barsbro torg;59.4016320538376;17.8632173675097;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466979;Barsbro torg;59.401570830557;17.863108207755;1
51581;51454;55640;Barkarby station;59.40337006494;17.8685882871192;B1;BUSTERM;2010-04-26 17:21:42.870;2010-05-17 00:00:00.000;7400383;Barkarby station;59.403562598796;17.868899581464;1
51583;51582;51583;Frihetsvägen;59.4187880084519;17.8301136306297;B1;BUSTERM;2009-06-25 11:29:01.507;2009-08-17 00:00:00.000;7445351;Jakobsberg Frihetsvägen;59.418799069968;17.829973553658;1
51585;51584;51585;Malmvägen;59.4641863096412;17.8173205845868;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466980;Malmvägen;59.463974476343;17.818243221169;1
51589;51588;51589;Industrihotellet;59.449925165079;17.8308456840933;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466981;Industrihotellet;59.449935093381;17.831357888842;1
51593;51592;51593;Aspnäs skola;59.4252640113838;17.8449853495985;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466982;Aspnäs skola;59.425372117437;17.844956817704;1
51595;51594;51595;Aspnäsvägen;59.4284859400886;17.8462365675015;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466983;Aspnäsvägen;59.4284336739;17.846127890474;1
51597;51596;51597;Tånglöt;59.433145252825;17.8451422464561;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466984;Tånglöt;59.433109552432;17.845122682023;1
51599;51598;51599;Däckelvägen;59.4364245357495;17.8432947867327;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466985;Däckelvägen;59.435785598924;17.843379972425;1
51601;51600;51601;Berghem;59.4406538449941;17.839829227081;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466986;Berghem;59.440166589999;17.839976481386;1
51603;51602;51603;Östra Polhem;59.4478370409776;17.8375273634007;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466987;Östra Polhem;59.447457437578;17.837681137164;1
51607;51606;51607;Lädersättra;59.4495988636019;17.8153432421799;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466988;Lädersättra;59.44940116772;17.815931284646;1
51609;51608;51681;Kallhälls station;59.4536360742574;17.8062002577136;B1;BUSTERM;2009-10-15 12:13:46.090;2009-10-16 00:00:00.000;7400710;Kallhäll station;59.453238765267;17.805753731947;1
51611;51610;55737;Gillesgården;59.4579839715947;17.8183455599724;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466989;Gillesgården;59.457674242715;17.818045144018;1
51613;51612;51613;Växthusvägen;59.3854956591884;17.8247492301825;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7401023;Backlura Växthusvägen;59.385771487463;17.82490664812;1
51615;51614;55742;Trehörningen;59.4613385439465;17.8220730570691;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466990;Trehörningen;59.461540422554;17.822949676337;1
51617;51616;51641;Rotebroleden;59.4692687590138;17.806771272476;B1;BUSTERM;2010-07-29 17:30:45.033;2010-08-23 00:00:00.000;7466991;Rotebroleden;59.468951625106;17.808711252822;1
51619;51618;51619;Tegelhagsvägen;59.4694491983819;17.8002534516218;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466992;Tegelhagsvägen;59.469456193675;17.800377585272;1
51621;51620;51621;Uddnäsvägen;59.4724370702216;17.7945004588144;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466993;Uddnäsvägen;59.471580830932;17.795297341552;1
51623;51622;51623;Stäket (Kajsas Hof);59.4734850879428;17.7934856060688;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466994;Stäket (Kajsas Hof);59.473347213803;17.793689475563;1
51625;51624;51625;Björnstiernas väg;59.4769507031559;17.7970424018641;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466995;Björnstiernas väg;59.476905756185;17.797039966194;1
51627;51626;51627;Iljansbodavägen;59.4839146824716;17.8014064198337;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466996;Iljansbodavägen;59.483932801086;17.801390046332;1
51629;51628;51629;Lund;59.494239533366;17.805582604915;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466997;Lund;59.494212528457;17.805581217389;1
51630;51630;51630;Ängsjö friluftsgård;59.5017597382218;17.8111316772954;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466998;Ängsjö friluftsgård;59.50175964586;17.811131881597;1
51632;51631;51632;Galgbacken;59.465678725971;17.8119400487581;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466999;Galgbacken;59.465759100639;17.811962664593;1
51633;51633;51633;Kopparvägen;59.4543461628161;17.8090817135207;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467000;Kopparvägen;59.454390384458;17.809119812471;1
51635;51635;55056;Drabantvägen;59.425265941128;17.8373728690968;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467001;Drabantvägen;59.42535692581;17.837290421676;1
51641;51616;51641;Rotebroleden;59.4690499621029;17.8099166810504;B1;BUSTERM;2010-07-29 17:30:45.033;2010-08-23 00:00:00.000;7466991;Rotebroleden;59.468951625106;17.808711252822;1
51650;51608;51681;Kallhälls station;59.4534973955128;17.8058746134618;B1;BUSTERM;2009-10-15 12:13:46.090;2009-10-16 00:00:00.000;7400710;Kallhäll station;59.453238765267;17.805753731947;1
51656;51655;51656;Katrinedal;59.4776721512612;17.8359477905201;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467003;Katrinedal;59.477604538639;17.836826392736;1
51658;51657;51658;Söderby;59.4776151673676;17.8459513664805;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467004;Söderby;59.4774961416;17.846668007367;1
51660;51659;51660;Hemmingstorp;59.4749672797051;17.8682043205768;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467005;Hemmingstorp;59.474875322478;17.868904834901;1
51662;51661;51662;Bisslinge;59.4750772733711;17.8845000243498;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467006;Bisslinge;59.475002334837;17.884125024668;1
51665;51664;51665;Bergkällavägen;59.4920218520425;17.9263820432938;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467007;Bergkällavägen;59.492050100477;17.926295740057;1
51670;51298;51670;Bredden;59.4951599801467;17.9266671742427;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466888;Bredden;59.494742295594;17.926393963786;1
51681;51608;51681;Kallhälls station;59.4537273321105;17.8055178293536;B1;BUSTERM;2009-10-15 12:13:46.090;2009-10-16 00:00:00.000;7400710;Kallhäll station;59.453238765267;17.805753731947;1
51685;51684;51685;Curmans väg;59.4895221406227;17.9282556869507;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467009;Curmans väg;59.489413547071;17.928302048046;1
51692;51692;51692;Nybergstorget;59.4166586116276;17.8342499006913;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467010;Nybergstorget;59.41665879257;17.834232503664;1
51693;51693;51693;Jakobsbergs centrum;59.4241683644864;17.8334656916917;B1;BUSTERM;2010-04-27 13:43:21.747;2010-04-28 00:00:00.000;7445348;Jakobsberg centrum;59.424031796416;17.833581081302;1
51694;51694;51694;Vasavägen;59.4142127134766;17.8379439087472;B1;BUSTERM;2007-11-14 09:15:03.457;2007-11-15 00:00:00.000;7470745;Jakobsberg Vasavägen;59.414212894901;17.83792651302;1
51695;51695;51695;Folkungavägen;59.4213948130883;17.8380219198092;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467011;Folkungavägen;59.421394720571;17.838022123697;1
51696;51696;51696;Tomasvägen;59.4136352887226;17.842154698052;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467012;Tomasvägen;59.413635196188;17.842154901902;1
51697;51697;51697;Jakobsbergs sjukhus;59.4206984596136;17.8446755502972;B1;BUSTERM;2009-10-26 05:22:56.663;2009-10-27 00:00:00.000;7445350;Jakobsberg sjukhus;59.420698641963;17.844658151322;1
51698;51698;51698;Hammarskogen;59.4127780407311;17.8475992015467;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467013;Hammarskogen;59.412777948187;17.847599405399;1
51699;51699;51699;Dackevägen;59.4170786857947;17.8424495362806;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467014;Dackevägen;59.416649095412;17.842353479025;1
51700;51700;51700;Söderhöjden;59.4154548521078;17.850402848734;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467015;Söderhöjden;59.415454759564;17.850403052605;1
51703;51703;51703;Tallbohov;59.4172948314305;17.8470078640027;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467016;Tallbohov;59.417294738894;17.847008067879;1
51711;51711;51730;Passadvägen;59.4472809524651;17.825327131345;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467017;Passadvägen;59.447609255437;17.824994248278;1
51713;51712;51713;Engelska skolan;59.4269520868239;17.8421086618413;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467018;Engelska skolan;59.427314118361;17.841919143558;1
51715;51714;51715;Tömvägen;59.431921313091;17.8407151746378;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467019;Tömvägen;59.431334006601;17.840944498414;1
51717;51716;51717;Vattmyraskolan;59.4320240372528;17.8341118744274;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467020;Vattmyraskolan;59.431835831916;17.834083196252;1
51719;51718;51719;Fölvägen;59.433583282151;17.8314202745984;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467021;Fölvägen;59.434093200666;17.830957424417;1
51720;51720;51723;Snövägen;59.4378405601423;17.8278670556013;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467022;Snövägen;59.437964695575;17.827962813905;1
51722;51722;51725;Blixtvägen;59.4428115837295;17.8251841292704;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467023;Blixtvägen;59.44309882954;17.825183829018;1
51723;51720;51723;Snövägen;59.4380884705103;17.8280933891411;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467022;Snövägen;59.437964695575;17.827962813905;1
51725;51722;51725;Blixtvägen;59.4433770171468;17.8252002009736;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467023;Blixtvägen;59.44309882954;17.825183829018;1
51727;51726;51727;Molnsättra;59.4570808329116;17.8268287772195;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467024;Molnsättra;59.456602290556;17.826994442548;1
51729;51728;51729;Kärnmakargränd;59.4575386164785;17.8058311025675;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467025;Kärnmakargränd;59.457537445068;17.80590179635;1
51730;51711;51730;Passadvägen;59.4479461687895;17.8246967199141;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467017;Passadvägen;59.447609255437;17.824994248278;1
51733;51732;51733;Skördevägen;59.4161956550419;17.8241453033277;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467026;Skördevägen;59.416112920105;17.824263907458;1
51735;51734;51735;Minutgränd;59.4190741178326;17.8168287876426;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467027;Minutgränd;59.41908733386;17.816547886126;1
51737;51736;51737;Slåttervägen;59.4174952766554;17.8126478891357;B1;BUSTERM;2009-08-26 13:40:45.413;2009-08-27 00:00:00.000;7467028;Slåttervägen;59.417527550442;17.812879036745;1
51739;51738;51739;Viksjö gård;59.4164108431046;17.8025596642399;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445408;Viksjö gård;59.416389847457;17.802752423713;1
51743;51742;51743;Viksjö centrum;59.412760103934;17.8017282332884;B1;BUSTERM;2009-08-26 13:40:45.413;2009-08-27 00:00:00.000;7420638;Viksjö centrum;59.412777953421;17.801729492796;1
51745;51744;51745;Lantmäterivägen;59.4125395750574;17.7967654654939;B1;BUSTERM;2010-07-29 17:30:45.033;2010-08-23 00:00:00.000;7467030;Lantmäterivägen;59.412654495267;17.796878109579;1
51747;51746;51747;Såningsvägen;59.4100453655066;17.7966366982911;B1;BUSTERM;2010-07-29 17:30:45.033;2010-08-23 00:00:00.000;7467031;Såningsvägen;59.410187735725;17.796715717077;1
51749;51748;51749;Tröskvägen norra;59.4055768766148;17.7958461729859;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467032;Tröskvägen norra;59.405746160541;17.795926756191;1
51751;51750;51751;Tröskvägen södra;59.4027017407737;17.8012598714336;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467033;Tröskvägen södra;59.402756819132;17.801175270147;1
51753;51752;51753;Bondevägen;59.4020393980075;17.8110822448639;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467034;Bondevägen;59.402077621884;17.810926226862;1
51754;51754;55634;Bruttovägen;59.4070502656139;17.8209594057019;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467035;Bruttovägen;59.406830497297;17.819484761021;1
51756;51755;51756;Kassavägen;59.4045908761882;17.8203202392411;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467036;Kassavägen;59.404670171891;17.820994372057;1
51758;51757;51758;Elektronikhöjden;59.4049661446841;17.8331986418806;B1;BUSTERM;2009-06-01 12:50:24.967;2009-06-14 00:00:00.000;7467037;Elektronikhöjden;59.405132621298;17.83403652704;1
51760;51454;55640;Barkarby station;59.4035477354153;17.8681412120357;B1;BUSTERM;2010-04-26 17:21:42.870;2010-05-17 00:00:00.000;7400383;Barkarby station;59.403562598796;17.868899581464;1
51761;51761;51764;Lunda industriområde;59.3925227713029;17.8691790677405;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467038;Lunda industriområde;59.392439509477;17.869896015232;1
51762;51436;51762;Byleden;59.3944266365606;17.8583439561488;B1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7466938;Byleden;59.394731859933;17.857200627075;1
51763;51763;51766;Hjulsta;59.3959267366868;17.8855313377518;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445478;Hjulsta;59.395826286215;17.88563103258;1
51764;51761;51764;Lunda industriområde;59.3925583003252;17.8709065089477;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467038;Lunda industriområde;59.392439509477;17.869896015232;1
51766;51763;51766;Hjulsta;59.3957257405732;17.8857479086784;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7445478;Hjulsta;59.395826286215;17.88563103258;1
51768;51767;51768;Industrihotellet;59.390857184428;17.8728627042802;A1;BUSTERM;2007-08-24 21:20:31.610;2007-08-25 00:00:00.000;7467039;Industrihotellet;59.390774963268;17.872945927571;1
